Name,Gender,Price,Sale Price,Colors,Item Link,Image Link,Subcategory,Store
Shoulder Bag,women,$29.99,N/A,Black/crocodile-patterned,https://www2.hm.com/en_ca/productpage.0835125003.html,"https://lp2.hm.com/hmgoepprod?set=source[/c6/69/c66939f6b52d3b04dfd5c353e1102b2bec987a03.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Bag,women,$39.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0903507001.html,"https://lp2.hm.com/hmgoepprod?set=source[/53/3f/533fc324bb53ee2e56377139e8f333ae62215b0d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Backpack,women,$34.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0912820001.html,"https://lp2.hm.com/hmgoepprod?set=source[/2a/2f/2a2fc593385db97b95463761403b68a098f7c0cb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",backpack,H&M
Shopper,women,$29.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0552716001.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/2c/152cf4de995f3d0b42779f0dbc4c7d3ef2612907.jpg],origin[dam],category[ladies_bags_shopperstotes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shopper,H&M
Shoulder Bag,women,$19.99,N/A,Black||Brown,https://www2.hm.com/en_ca/productpage.0682236001.html,"https://lp2.hm.com/hmgoepprod?set=source[/2a/8a/2a8a0e6dfaa23ef8d3d085b7e854b2924f37cb05.jpg],origin[dam],category[ladies_bags_shouldercross],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Belt Bag,women,$17.99,N/A,Black/patent||Black,https://www2.hm.com/en_ca/productpage.0701735009.html,"https://lp2.hm.com/hmgoepprod?set=source[/53/b4/53b4451b3f292cad53fa246b402c3468cbb6cb45.jpg],origin[dam],category[ladies_bags_smallclutch],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Weekend Bag,women,$29.99,N/A,Light pink||Black||Beige/leopard print||Black,https://www2.hm.com/en_ca/productpage.0753475027.html,"https://lp2.hm.com/hmgoepprod?set=source[/10/ee/10eed7108bbc25a5be52576d496a582f826b81e8.jpg],origin[dam],category[ladies_accessories_bags_shoppertotes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Belt Bag,women,$24.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0732060001.html,"https://lp2.hm.com/hmgoepprod?set=source[/a3/83/a383b9ed94320fa1192abc46d86bf5aeed3e3358.jpg],origin[dam],category[men_accessories_bags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Shoulder Bag,women,$24.99,N/A,N/A,https://www2.hm.com/en_ca/productpage.0843380005.html,"https://lp2.hm.com/hmgoepprod?set=source[/b6/76/b6767ccc55f4038639ad2cc8cc8056714c3e0bef.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Weekend Bag,women,$29.99,N/A,Black||Black||Beige/leopard print||Light pink,https://www2.hm.com/en_ca/productpage.0753475025.html,"https://lp2.hm.com/hmgoepprod?set=source[/f2/55/f255aaefff9a6c0ae95c8aa23e24886aba3dffb4.jpg],origin[dam],category[ladies_accessories_bags_shoppertotes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Faux Fur Shoulder Bag,women,$29.99,N/A,Gray,https://www2.hm.com/en_ca/productpage.0911301001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e2/d2/e2d2efdd1d4192f72c012d54554003c37940fa72.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Shoulder Bag,women,$24.99,N/A,Black||Light brown||Light khaki green,https://www2.hm.com/en_ca/productpage.0911061004.html,"https://lp2.hm.com/hmgoepprod?set=source[/32/55/325576b36cb0ad0e0ba448b03e30f5a13a74d1e1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Round Straw Shoulder Bag,women,$34.99,N/A,Light beige||Pink,https://www2.hm.com/en_ca/productpage.0843903001.html,"https://lp2.hm.com/hmgoepprod?set=source[/a3/a8/a3a84ec5d165bcdcc3da8b0d7a50078424b5c642.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Weekend Bag,women,$29.99,N/A,Beige/leopard print||Black||Black||Light pink,https://www2.hm.com/en_ca/productpage.0753475023.html,"https://lp2.hm.com/hmgoepprod?set=source[/a0/b9/a0b987240ff5b53558681d76b95603c63aabbca4.jpg],origin[dam],category[ladies_accessories_bags_shoppertotes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Shoulder Bag,women,$17.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0883726003.html,"https://lp2.hm.com/hmgoepprod?set=source[/d5/a6/d5a6beb201c1e9ff3022b00443d67463a46ee748.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Straw Shoulder Bag,women,$19.99,N/A,Light beige,https://www2.hm.com/en_ca/productpage.0866237001.html,"https://lp2.hm.com/hmgoepprod?set=source[/9d/a7/9da7d307b285ce1e276709535a9421d17e855198.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Soft Shoulder Bag,women,$34.99,N/A,Silver-colored||Black,https://www2.hm.com/en_ca/productpage.0866636008.html,"https://lp2.hm.com/hmgoepprod?set=source[/9c/d4/9cd4870f5ff3f89e1c3e1e534d7a5d7aaaee1cd0.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",bag,H&M
Small Shoulder Bag,women,$19.99,N/A,Gold-colored/crocodile-pattern,https://www2.hm.com/en_ca/productpage.0883684003.html,"https://lp2.hm.com/hmgoepprod?set=source[/c4/a1/c4a172cfa22dee81db99c636b029e4af032bf9f6.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Shoulder Bag,women,$19.99,N/A,Light brown/beige||Pink/beige,https://www2.hm.com/en_ca/productpage.0851703001.html,"https://lp2.hm.com/hmgoepprod?set=source[/60/8d/608db75de4d8a7935d87de2a965ce215edff15f5.jpg],origin[dam],category[ladies_accessories_bags_smallbagsclutch],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Shopper,women,$29.99,N/A,Light taupe,https://www2.hm.com/en_ca/productpage.0633152021.html,"https://lp2.hm.com/hmgoepprod?set=source[/c5/9b/c59b7a345679f2edd7cd9b6e98c7bc4151635019.jpg],origin[dam],category[ladies_bags_shopperstotes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shopper,H&M
Round Straw Bag,women,$29.99,N/A,Beige||Natural white,https://www2.hm.com/en_ca/productpage.0883685002.html,"https://lp2.hm.com/hmgoepprod?set=source[/7a/29/7a292ed3043026e88c3703e9d274aa7855700d1d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Straw Bucket Bag,women,$34.99,N/A,Dark beige||Green,https://www2.hm.com/en_ca/productpage.0756209001.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/41/1541531c210156b627401f28d16e5283625d18a5.jpg],origin[dam],category[ladies_bags_shouldercross],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
